word,x,y,cui,semantic_type,zone,sample
Plectrohyla,11.5326159247,9.5922653489,C1650328,Amphibian,319.0,1.0
MBLI-87,-9.87601057093,5.44536314668,C3177606,Pharmacologic Substance,89.0,1.0
INSIGF,-12.808206208,-11.7044935556,C1337112,Gene or Genome,60.0,1.0
NPEOC-DAC,-8.14660676988,6.00689412875,C2604666,"Nucleic Acid, Nucleoside, or Nucleotide",108.0,1.0
dTpdA,-5.17656780939,2.66928046229,C0115090,"Nucleic Acid, Nucleoside, or Nucleotide",144.0,1.0
dansyl-C6-choline,-8.25660950344,3.5916449598,C0112328,Organic Chemical,107.0,1.0
dansyl-C6-choline,-8.25660950344,3.5916449598,C0112328,"Indicator, Reagent, or Diagnostic Aid",107.0,1.0
Proechinophthirus,13.0864266304,6.58275115392,C3083641,Eukaryote,336.0,1.0
P25TI,-10.4069678035,-3.24089780816,C1418548,Gene or Genome,84.0,1.0
CA+2,-12.2723125872,8.44962856882,C0596235,"Element, Ion, or Isotope",71.0,1.0
PD161721,-10.2522829658,9.90124346868,C0761908,Organic Chemical,91.0,1.0
HSP70L1,-5.59424680467,-2.17060201707,C1537387,Gene or Genome,141.0,1.0
Encephalographa,7.38888038759,8.3064378664,C2760047,Fungus,280.0,1.0
tRNA-isopentenyltransferase,-10.226220805,-4.48914133829,C0077326,Enzyme,83.0,1.0
AlphaNine,-3.92861855432,-3.76735007526,C0591070,Organic Chemical,159.0,1.0
KLRA1,-10.2794964769,-9.34451766231,C1334309,Gene or Genome,80.0,1.0
KLRA1,-10.2794964769,-9.34451766231,C1337103,Receptor,80.0,1.0
neutrase,-7.35829295239,-0.751398892333,C0132308,Enzyme,123.0,1.0
paramethoxyamphetamine,-0.301164522268,8.24501751464,C0048451,Organic Chemical,185.0,1.0
tax,13.9422641282,-6.742622638,C0039371,Quantitative Concept,329.0,1.0
DFP,-9.35777727923,4.8901400649,C0022181,Hazardous or Poisonous Substance,107.0,1.0
mediolanum,9.80558686473,3.19576983073,C0127403,Organic Chemical,296.0,1.0
berberine,-3.62182969482,15.3944488182,C0005117,Organic Chemical,170.0,1.0
Allerglobuline,1.40384604375,3.50605825614,C0728914,Immunologic Factor,201.0,1.0
frpHE,-14.132028279,-7.87075957706,C1335814,Gene or Genome,43.0,1.0
N-Myr-GOA,-10.2155497979,6.25185400043,C0068163,Biologically Active Substance,89.0,1.0
gemcitabine-irinotecan,5.75767637253,-0.578818065093,C0677796,Therapeutic or Preventive Procedure,256.0,1.0
6p21,-7.21783032385,-15.3168915935,C1521533,Cell Component,115.0,1.0
labor,6.62244274504,-10.7403484562,C0022864,Organism Function,251.0,1.0
Thermoreceptors,0.198788295656,-9.16725817214,C0039821,Cell Component,194.0,1.0
TEPA,-1.94524408594,5.78880696692,C0039533,Pharmacologic Substance,184.0,1.0
synaptin,-13.8503749761,-0.363202350017,C0075687,"Amino Acid, Peptide, or Protein",47.0,1.0
carmellose,2.21475395506,0.609475286675,C0007068,Organic Chemical,219.0,1.0
incineration,8.72315545552,-2.34938721803,C0206206,Human-caused Phenomenon or Process,274.0,1.0
PRO95780,-2.91833198036,-2.91497490339,C2933414,Immunologic Factor,160.0,1.0
informatin,-5.69252283191,1.09641267853,C0606594,Biologically Active Substance,143.0,1.0
Nepidae,10.9855424102,11.5557131596,C1488016,Eukaryote,301.0,1.0
Encyclopedias,8.92862157617,-4.87168446873,C0014095,Intellectual Product,273.0,1.0
"MDL-12,330A",-12.0150301896,7.75386986014,C0127276,Organic Chemical,71.0,1.0
orthoptic,4.21918386988,-10.458130721,C0029362,Therapeutic or Preventive Procedure,232.0,1.0
drainin,-14.3414940227,-3.98249623845,C0907989,Biologically Active Substance,45.0,1.0
SS1(dsFv)-PE38,-11.4461431576,5.03604184181,C1258770,Pharmacologic Substance,88.0,1.0
SS1(dsFv)-PE38,-11.4461431576,5.03604184181,C1258770,Immunologic Factor,88.0,1.0
leukotriene-antagonists,3.36951511041,6.27836168289,C0595726,Organic Chemical,222.0,1.0
artobiloxanthone,-3.4226256061,12.8008664253,C1311556,Biologically Active Substance,169.0,1.0
Fold,6.33073447039,-6.73600541035,C0332462,Spatial Concept,253.0,1.0
Exercise,8.28537585074,-10.5469857119,C1522704,Therapeutic or Preventive Procedure,270.0,1.0
PAFR,-16.6636648363,4.02054920709,C1419053,Gene or Genome,31.0,1.0
CYB5D2,-11.6791726635,4.62494055342,C1824840,Gene or Genome,88.0,1.0
Lepidocephalichthys,13.8251424065,9.98531458299,C2275448,Fish,338.0,1.0
Association,12.0728965839,-3.32882360004,C0439849,Qualitative Concept,312.0,1.0
UGT1.7,-5.98780592284,5.50575983952,C3537334,"Amino Acid, Peptide, or Protein",146.0,1.0
UGT1.1,-10.8357957695,0.603642734618,C1567723,"Amino Acid, Peptide, or Protein",86.0,1.0
Duct,3.138028717,-12.7590585378,C1267211,"Body Part, Organ, or Organ Component",211.0,1.0
bio-oss,3.47702848883,-3.70087230294,C0174021,Biomedical or Dental Material,216.0,1.0
Linfavenix,4.19047484733,-0.0346019179113,C2744004,Biologically Active Substance,238.0,1.0
analgesic-drug,1.96279310844,1.40889663581,C0002771,Pharmacologic Substance,219.0,1.0
Lipomeningocele,1.07983627945,-13.263941704,C0431344,Congenital Abnormality,192.0,1.0
Cerambycidae,9.95255660182,13.4707098204,C1005233,Eukaryote,302.0,1.0
UNC119,-13.1771170564,-3.17134168121,C1421355,Gene or Genome,65.0,1.0
PTBD,3.49217882709,-17.0611233994,C0657162,Organic Chemical,209.0,1.0
Sepal,3.17944916153,12.0434036458,C2699288,Plant,225.0,1.0
3-hydroxyterphenyllin,7.93266674497,3.61000991005,C0608602,Organic Chemical,278.0,1.0
NCDN,-11.5527797394,-10.0379730103,C1538048,Gene or Genome,80.0,1.0
GW786034,-14.9667166735,5.88981036842,C1327963,Organic Chemical,51.0,1.0
cyanidin-3-galactoside,-2.42378753498,14.2507826234,C2745160,Organic Chemical,169.0,1.0
BUN,-4.5333597385,-2.52818532721,C0600137,Inorganic Chemical,141.0,1.0
spumavirus,8.32659480312,0.105545774837,C0080180,Virus,276.0,1.0
Fusarium-toxins,-0.417608697273,13.169105402,C0040952,Hazardous or Poisonous Substance,188.0,1.0
Neolamarckia,3.81266410806,16.091426028,C1192824,Plant,246.0,1.0
Antistrophus,11.051644427,13.0905315223,C1493803,Eukaryote,302.0,1.0
hGH,-4.04646254192,-0.887684856861,C3714500,Hormone,161.0,1.0
marijuana-use,12.7773059617,-10.9142460765,C0024810,Individual Behavior,307.0,1.0
Packets,10.2615241776,-5.23530461064,C1641805,Quantitative Concept,292.0,1.0
Seisonidea,10.355612469,7.32327496049,C1037863,Eukaryote,299.0,1.0
Smoke,8.81893723824,-2.2966490989,C1881674,Phenomenon or Process,274.0,1.0
LRP130,-12.9061925194,-4.28870825721,C1423677,Gene or Genome,64.0,1.0
2(E)-nonenal,-6.1728414202,5.23516588307,C0146366,Organic Chemical,126.0,1.0
USF,-15.2852720722,-6.52017240311,C0076925,"Amino Acid, Peptide, or Protein",44.0,1.0
Wenyonia,12.3661440182,6.30863693923,C3108412,Eukaryote,317.0,1.0
callosotomy,5.53631775551,-16.5370795959,C0582738,Therapeutic or Preventive Procedure,247.0,1.0
hymenin,-3.65706248539,12.8162501141,C0122886,Organic Chemical,169.0,1.0
APH(6)-Id,-3.05681344609,10.158584495,C0075312,"Amino Acid, Peptide, or Protein",167.0,1.0
APH(6)-Id,-3.05681344609,10.158584495,C0075312,Enzyme,167.0,1.0
doris,12.4966225454,10.0711177044,C1070400,Eukaryote,319.0,1.0
Phanerochaete,9.18458554372,2.9837862017,C0600463,Fungus,277.0,1.0
Mobiletten,2.55662568387,3.29997167171,C0066670,Pharmacologic Substance,220.0,1.0
cochinchinenin,-4.04846858179,13.9065153128,C1259469,Organic Chemical,169.0,1.0
Motility,-0.416454457826,-8.05741020782,C0678835,Laboratory or Test Result,176.0,1.0
aggressiveness,-2.30747710769,-16.9202946174,C0001807,Mental or Behavioral Dysfunction,152.0,1.0
hyperprolinaemia,-3.09112284501,-13.2671020181,C0268528,Disease or Syndrome,154.0,1.0
Pain-intensity,11.3891279448,-13.9288452642,C1320357,Clinical Attribute,306.0,1.0
4-amino-5-hydroxymethyl-2-methylpyrimidine,-8.27058104199,1.92044120716,C0530759,Organic Chemical,106.0,1.0
SDS-PAGE,0.931706514363,-4.19517857613,C0600209,Research Activity,197.0,1.0
Gigantiops,11.0697941613,12.6613927297,C1230720,Eukaryote,302.0,1.0
indenolol,0.533251690854,4.97144556544,C0063460,Organic Chemical,202.0,1.0
Raphia,4.89781635423,14.0419589953,C1042105,Plant,245.0,1.0
optalidon,3.57145545679,2.12824029857,C0069583,Organic Chemical,239.0,1.0
MDS/MPN,-4.39541504868,-16.87362214,C1301355,Neoplastic Process,133.0,1.0
T-5557,-1.00796520125,6.59116912889,C1258970,Organic Chemical,184.0,1.0
HLA-B73,-5.0903746067,-10.9378085141,C0256725,Immunologic Factor,136.0,1.0
ecalcidene,-4.46802094595,5.82425883238,C1956846,Organic Chemical,146.0,1.0
bis-amidinium,-3.43718820291,3.8487384267,C2713928,Organic Chemical,164.0,1.0
yellow-fever,13.9390211341,3.42707231893,C0043395,Disease or Syndrome,334.0,1.0
rests,8.49803520205,-7.87010198191,C0035253,Daily or Recreational Activity,271.0,1.0
"1,3-DBP",0.00327253387186,5.78262246843,C0386757,Organic Chemical,203.0,1.0
parallel-computing,8.04368656787,-5.57337218246,C0599074,Intellectual Product,272.0,1.0
"5,10-methylenetetrahydrofolate",-9.29939766574,1.80860275774,C0048858,Pharmacologic Substance,106.0,1.0
rubidium-82,-0.917330471885,-4.77798067881,C0303554,Pharmacologic Substance,178.0,1.0
rubidium-82,-0.917330471885,-4.77798067881,C0303554,"Indicator, Reagent, or Diagnostic Aid",178.0,1.0
carmofur,-2.43612132145,0.36994496473,C0044401,Pharmacologic Substance,162.0,1.0
sour-taste,8.66565945884,-14.2390867839,C0858599,Sign or Symptom,268.0,1.0
Transgastric,3.84498144593,-16.8636657039,C0442355,Spatial Concept,228.0,1.0
D-dimer,-4.56787832219,-3.72741712288,C0060323,"Amino Acid, Peptide, or Protein",140.0,1.0
GRAY,-8.04364912693,15.628773593,C1269776,Qualitative Concept,113.0,1.0
styrene,-0.651508233979,9.05579677931,C0038515,Organic Chemical,186.0,1.0
radiographic,3.35502974033,-9.01687955412,C0444708,Natural Phenomenon or Process,214.0,1.0
S41744,-8.7047663408,10.639398679,C2973775,Pharmacologic Substance,110.0,1.0
dimethylbusulfan,-1.65546585229,-0.103506593189,C0058272,Organic Chemical,180.0,1.0
normoglycemic,-1.94837827346,-11.6488462625,C0580545,Finding,174.0,1.0
FCMS,-0.956123105244,-14.390869944,C1846010,Disease or Syndrome,173.0,1.0
DALI,8.25538345955,-4.53830302577,C3889796,Gene or Genome,273.0,1.0
HIPPOCAMPUS,-7.74816318851,16.7609254647,C0019564,"Body Part, Organ, or Organ Component",132.0,1.0
Nemonapride,1.79069015958,7.36173061665,C0217937,Pharmacologic Substance,223.0,1.0
dimethylphthalate,1.10528951463,11.2961832033,C0058224,Hazardous or Poisonous Substance,206.0,1.0
Topicaine,4.17571128867,3.88818742807,C4026062,Pharmacologic Substance,240.0,1.0
OPIUM,-7.82866488509,16.8220655226,C0029112,Organic Chemical,132.0,1.0
BOCF,7.23820200704,-5.01135264398,C2984917,Quantitative Concept,254.0,1.0
nanhumycin,-0.379956410621,-1.44510955772,C0253249,Pharmacologic Substance,180.0,1.0
nasalis,6.28341584171,-12.810599904,C1011008,Mammal,249.0,1.0
DANCE,-6.84715703343,-4.16993798373,C1414541,Gene or Genome,121.0,1.0
2-naphthylalanine,-6.0454104966,2.20191475724,C1738208,"Amino Acid, Peptide, or Protein",125.0,1.0
Hypocal,4.43892018095,-2.76287564593,C0258123,Biomedical or Dental Material,236.0,1.0
Neuralgia,3.5320743199,-13.0913760617,C0027796,Sign or Symptom,230.0,1.0
cyasterone,-1.54543643524,13.0448795481,C0056676,Organic Chemical,188.0,1.0
N-hydroxyurethane,-2.86581457939,7.79984226478,C0068057,Organic Chemical,166.0,1.0
methane,8.25566973992,-1.77288109609,C0025617,Organic Chemical,275.0,1.0
Wescodyne,3.01795086258,0.518322626121,C0078465,Pharmacologic Substance,219.0,1.0
arsenic-trioxide,-3.0020006068,1.38797361705,C0052416,Hazardous or Poisonous Substance,162.0,1.0
p33(QIK),-15.4477628898,-0.565393861284,C0960693,"Amino Acid, Peptide, or Protein",47.0,1.0
SB-334867,-9.20401750764,11.9541385762,C1097132,Organic Chemical,111.0,1.0
Bamipine,-1.79552105871,7.01225575965,C0052946,Pharmacologic Substance,184.0,1.0
9-nitro-CPT,-5.21406425928,9.02531572714,C0213800,Pharmacologic Substance,148.0,1.0
Susanomira,7.87519411407,9.06090987063,C2632777,Eukaryote,281.0,1.0
2'-Deoxycoformycin,-9.04817513171,6.06384548769,C0030896,"Nucleic Acid, Nucleoside, or Nucleotide",108.0,1.0
FOXC2,-13.6228769496,-10.8640423615,C1414669,Gene or Genome,41.0,1.0
bloomer,5.37677164604,8.91634717256,C0453894,Manufactured Object,242.0,1.0
sense-organs,0.132580880444,-9.99977430703,C0036665,"Body Part, Organ, or Organ Component",194.0,1.0
punching,8.15722562046,-9.23594196379,C0182555,Medical Device,270.0,1.0
glyceryl-isoeugenol,-11.0456627136,5.75819412217,C3178172,Organic Chemical,89.0,1.0
EXTRAVASATION,-9.12103430916,15.8682530222,C0015379,Injury or Poisoning,113.0,1.0
epitheliomas,-0.452009466998,-16.6610477834,C0007097,Neoplastic Process,171.0,1.0
depakote,2.4031437548,6.84807580952,C0719751,Organic Chemical,222.0,1.0
Hpa2,-12.7374626243,-4.17094677152,C1433151,Enzyme,64.0,1.0
Hpa1,-9.55178075839,-3.43865831829,C0062505,"Amino Acid, Peptide, or Protein",103.0,1.0
dermorphin-saporin,-9.71600132362,11.9149376962,C0967913,"Amino Acid, Peptide, or Protein",111.0,1.0
furadan,0.618794552456,11.4057394781,C0878269,Hazardous or Poisonous Substance,206.0,1.0
Concretion,1.78245599542,-13.8327027024,C0006736,Body Substance,211.0,1.0
RDH5,-7.61296553155,-11.9445235203,C1419328,Gene or Genome,117.0,1.0
slaframine,-4.07138843924,12.3939521524,C0074664,Organic Chemical,168.0,1.0
Regression,7.06055905525,-5.87533979864,C0684321,Mental Process,253.0,1.0
RP35,4.3708772194,-1.31850141798,C2828626,Gene or Genome,237.0,1.0
CYP4F2,-6.41008616486,-11.601627816,C1413888,Gene or Genome,117.0,1.0
ACML,-4.47706004791,-16.9270576019,C1292772,Neoplastic Process,133.0,1.0
turosteride,-0.589718697369,2.41267246562,C0249556,Pharmacologic Substance,182.0,1.0
JAZ,-9.87339008031,-3.52290024406,C1538184,Gene or Genome,84.0,1.0
invasive-procedure,15.4632074745,-7.53679627707,C0348025,Therapeutic or Preventive Procedure,347.0,1.0
nasal-cavity,4.319351015,-12.2629667854,C0027423,Body Space or Junction,231.0,1.0
JAR,-4.14971801142,-10.0599188669,C1706196,Quantitative Concept,137.0,1.0
Field-stimulated,-3.39344332386,-1.77789577086,C0449451,Functional Concept,161.0,1.0
nose-blow,2.40556855096,-9.39857077337,C0585710,Finding,213.0,1.0
TMEM40,-8.03193434433,-8.14089148679,C1540012,Gene or Genome,100.0,1.0
Trivastal,2.8025429454,3.41631138236,C0877947,Pharmacologic Substance,220.0,1.0
PTH-(28-48),-12.0294451524,8.31059500997,C0287178,"Amino Acid, Peptide, or Protein",71.0,1.0
dodecyldimethylamine,-2.09890306138,4.20378256675,C0067368,Organic Chemical,183.0,1.0
Elaphocordyceps,8.95902956937,4.53661240308,C1002924,Fungus,278.0,1.0
Egret,15.5661414019,7.57047064034,C0325449,Bird,356.0,1.0
uL/mL,3.10379944584,-0.187636845159,C1635169,Quantitative Concept,218.0,1.0
Bactroceras,6.34380662272,8.68524644036,C1001508,Eukaryote,261.0,1.0
Botiidae,12.5261598728,7.9553784245,C1478931,Fish,318.0,1.0
Charge-coupled-device,4.57339337992,-5.0501370772,C1455741,Medical Device,235.0,1.0
Goniasteridae,10.662419246,7.69905203241,C1049848,Eukaryote,299.0,1.0
Craterostigmus,11.0943175614,9.3581100499,C1022016,Eukaryote,300.0,1.0
plendil,1.33482865388,4.7208190069,C0700021,Organic Chemical,202.0,1.0
hepatic-function,1.13493228101,-6.45521725368,C0232741,Organ or Tissue Function,196.0,1.0
colchicoside,0.111913073507,6.65342859433,C0606181,Organic Chemical,203.0,1.0
VML-588,-9.22086757698,11.1021614771,C1260312,Pharmacologic Substance,111.0,1.0
baobab,2.66977764266,13.9426538335,C1027256,Plant,226.0,1.0
autosomal-dominant,-3.25606749958,-14.0493936506,C0443147,Genetic Function,154.0,1.0
4-OHPBN,-7.14276175395,7.42341540537,C2974705,Pharmacologic Substance,128.0,1.0
dP/dt,1.73759298227,-8.48983313508,C2923469,Clinical Attribute,214.0,1.0
Cytidylyltransferase,-9.93406193083,1.30194598626,C1333192,"Amino Acid, Peptide, or Protein",86.0,1.0
Sequential,6.68343474459,-7.1503221657,C1548958,Idea or Concept,253.0,1.0
oramorph,2.1916122545,4.53653537688,C0591917,Pharmacologic Substance,221.0,1.0
"Gal-beta1,4-GlcNAc-Epo",-6.82249409201,4.95803506685,C0762971,Organic Chemical,126.0,1.0
"Gal-beta1,4-GlcNAc-Epo",-6.82249409201,4.95803506685,C0762971,Pharmacologic Substance,126.0,1.0
ZD0490,-3.61145722384,0.666038680287,C0258249,Pharmacologic Substance,162.0,1.0
A*2601,-5.24936490171,-11.4979884793,C0440485,Gene or Genome,136.0,1.0
dyazide,1.76320383828,4.27560664475,C0058829,Organic Chemical,221.0,1.0
Epipogium,5.80054752597,13.7982621345,C2282631,Plant,264.0,1.0
jelly,5.950922636,1.83947003956,C0017243,Biomedical or Dental Material,258.0,1.0
tris(trimethylsilyl)silane,-3.47876834252,4.85966634979,C1722154,Organic Chemical,164.0,1.0
CYP3A13,-11.3850989232,0.179279812619,C1744686,"Amino Acid, Peptide, or Protein",86.0,1.0
IL-2R,-18.5989209735,-0.796617454006,C0034819,"Amino Acid, Peptide, or Protein",9.0,1.0
Si(IV)-naphthalocyanine,-6.0688259961,5.53701876377,C0527283,Organic Chemical,127.0,1.0
1-(6-chloro-3-pyridylmethyl)-N-nitroimidazolidin-2-ylideneamine,0.869281491734,11.2735737207,C0218499,Hazardous or Poisonous Substance,206.0,1.0
nitrous-oxide,4.81334452116,5.07925845957,C0028215,Biologically Active Substance,240.0,1.0
Monhysteridae,11.6107544434,8.19822583424,C1057757,Eukaryote,318.0,1.0
sJIA,3.62649556765,-14.1008675341,C1384600,Disease or Syndrome,230.0,1.0
sylvian-fissure,-0.148156026209,-10.1151861481,C0228187,Body Space or Junction,194.0,1.0
retinoids,-0.447778624076,1.30010995799,C0035339,Organic Chemical,181.0,1.0
N-benzoyl-beta-alanine,-0.166769676833,6.3501596937,C0208283,Organic Chemical,203.0,1.0
PKCI-1,-14.0644178622,-2.72786796469,C1415545,Gene or Genome,46.0,1.0
xylindein,6.37462152644,8.5481928603,C0963739,Organic Chemical,261.0,1.0
calf-muscle,7.57574991682,-11.8773979962,C0448482,"Body Part, Organ, or Organ Component",269.0,1.0
genetic-susceptibility,-6.15110871915,-13.0723548838,C0314657,Organism Attribute,116.0,1.0
diTC,-11.9891557731,-0.375436777857,C0766309,Organic Chemical,66.0,1.0
Naproxcinod,1.4418559794,5.10323773818,C1999704,Organic Chemical,202.0,1.0
acinetobacter,10.9627286572,1.09866271107,C0001138,Bacterium,295.0,1.0
aortitis,0.8335961919,-13.8461835635,C0003509,Disease or Syndrome,192.0,1.0
electrotherapies,10.6512858153,-9.08112240033,C0013787,Therapeutic or Preventive Procedure,289.0,1.0
MAP3K7IP1,-12.6103463248,-8.54901630615,C1321918,Biologically Active Substance,62.0,1.0
CAMK-II,-16.5220967728,-1.38965313679,C3541431,Gene or Genome,28.0,1.0
isosalsoline,-5.1171927188,10.7943168902,C0064075,Organic Chemical,149.0,1.0
Manueliini,8.50084733956,7.92170852533,C2772656,Eukaryote,280.0,1.0
arprocarb,0.337963700454,11.3713758117,C1872325,Organic Chemical,206.0,1.0
bromonitromethane,-3.68384699561,5.40408954869,C2606032,Organic Chemical,165.0,1.0
UC84,-6.66699321122,6.94508421162,C0287237,Organic Chemical,127.0,1.0
AZD2738,1.04987103727,0.0529672906476,C3178622,Organic Chemical,200.0,1.0
Telophase,-2.40277586369,-8.6440063987,C0039465,Temporal Concept,157.0,1.0
sulphadoxine,4.5496501297,7.90848666815,C0038679,Organic Chemical,242.0,1.0
ADX61623,-11.1866002182,9.90008846322,C3885610,Pharmacologic Substance,91.0,1.0
figitumumab,-2.88986803208,-2.27727420862,C2713009,"Amino Acid, Peptide, or Protein",160.0,1.0
BAY-11-7082,-12.8921553494,6.65690954033,C0969281,Organic Chemical,70.0,1.0
Tipranavir,-6.05919373634,7.55599656288,C0663733,Organic Chemical,128.0,1.0
GT1aalpha,-5.8836268506,-0.582229868778,C0248991,Organic Chemical,142.0,1.0
Nobecutan,4.43366085348,-4.65913746594,C0205966,Organic Chemical,235.0,1.0
trans-astringin,-2.4738640095,13.9942387709,C0909134,Organic Chemical,169.0,1.0
natrix,5.52748801265,10.188086477,C0206280,Reptile,262.0,1.0
Birds,11.7262230117,0.0390083063485,C0005595,Bird,314.0,1.0
Symphitoneuria,6.54259844042,8.64540266366,C2998333,Eukaryote,261.0,1.0
jugular-vein,2.92713249876,-10.2893340327,C0022427,"Body Part, Organ, or Organ Component",213.0,1.0
Thermoflavimicrobium,16.5193140645,2.40435717693,C1637724,Bacterium,353.0,1.0
DRB1*0302,-5.26604963169,-11.5578659109,C0440673,Gene or Genome,136.0,1.0
NM-702,1.7334432179,5.09418714297,C1870770,Pharmacologic Substance,221.0,1.0
Articulata,11.0730933196,7.14824228408,C1005418,Eukaryote,298.0,1.0
Taxoids,-3.01310306058,0.979910670127,C1257832,Organic Chemical,162.0,1.0
spotted-fever-group,11.8309031749,1.89178875242,C1054191,Bacterium,315.0,1.0
MPO,-6.54269299921,-1.65842987024,C0027021,Enzyme,123.0,1.0
Cebidichthys,12.9821840033,11.1715677779,C1477586,Fish,320.0,1.0
aurora-C,-11.3755506118,-8.49576001374,C2987030,Gene or Genome,81.0,1.0
Grouse,15.5837852462,7.11214602001,C1262984,Food,355.0,1.0
Ceratoplectus,12.236069785,6.08191942694,C1502402,Eukaryote,317.0,1.0
ananain,-9.73574826729,2.75150112714,C0051812,Enzyme,106.0,1.0
METHYLTESTOSTERONE,-8.558625162,16.9819130863,C0025826,Organic Chemical,113.0,1.0
polybutadiene,1.35783553315,-2.11883674097,C0071519,"Indicator, Reagent, or Diagnostic Aid",198.0,1.0
ZMYM6,-9.6259943355,-6.40417223224,C1823962,Gene or Genome,101.0,1.0
SHFM3,-6.23239257705,-14.3038790861,C2700046,Gene or Genome,116.0,1.0
SHFM2,-6.21095684603,-14.2299189359,C1839258,Disease or Syndrome,116.0,1.0
SHFM5,-6.15610607826,-14.3156724018,C2680377,Gene or Genome,116.0,1.0
AT13148,-14.0963631734,5.87989716636,C3640215,Organic Chemical,51.0,1.0
CT71,-4.19271737297,-9.59475949551,C1423841,Gene or Genome,137.0,1.0
Housework,11.6579688726,-11.4796788664,C1571726,Daily or Recreational Activity,307.0,1.0
acyl-carrier-protein,-8.85349515727,0.777903113353,C0001369,"Amino Acid, Peptide, or Protein",105.0,1.0
magnesite,2.64673314149,-2.2923294977,C0065517,Pharmacologic Substance,217.0,1.0
Myofibromatosis,-0.279961630792,-15.5556241615,C0206648,Neoplastic Process,191.0,1.0
toxiferine,3.43201092203,3.17412961699,C0040545,Biologically Active Substance,220.0,1.0
Pyrenochaeta,8.90654886586,3.6428056458,C0320183,Fungus,278.0,1.0
Sevoflurane,4.84470699718,5.22061719666,C0074414,Organic Chemical,240.0,1.0
GTF2D,-12.0790840102,-4.20481880923,C1705304,Gene or Genome,64.0,1.0
Darglitazone,-13.0099597406,10.6163627716,C0380307,Pharmacologic Substance,72.0,1.0
PEG-IFN-alfa-2a,-1.07636449891,-0.147068500624,C0391001,"Amino Acid, Peptide, or Protein",180.0,1.0
scalenotomy,4.82400740839,-15.807203658,C1319075,Therapeutic or Preventive Procedure,229.0,1.0
Bafetinib,-14.091464484,6.35485021388,C2607225,Organic Chemical,51.0,1.0
ST71,10.0155211913,0.97205556252,C0616234,Pharmacologic Substance,295.0,1.0
Biobanks,10.0894511686,-5.11704930755,C3824747,Health Care Related Organization,292.0,1.0
Holocentrinae,8.68674289128,7.61919936392,C1691208,Fish,280.0,1.0
RAPT1,-10.4740918335,-4.68232381344,C1307407,Enzyme,83.0,1.0
8-sulfophenyltheophylline,-10.7289771763,10.3589811138,C0050010,Organic Chemical,91.0,1.0
Image,6.63127606059,-4.70304608594,C3542466,Intellectual Product,254.0,1.0
GIPC,-14.5939974152,-1.79045628721,C1825351,Gene or Genome,47.0,1.0
mocetinostat,-14.1707918965,5.01568701591,C2002471,Organic Chemical,50.0,1.0
4-valerolactone,-2.01479838703,6.19915148748,C0061086,Hazardous or Poisonous Substance,184.0,1.0
Onycocaris,9.88537247097,10.0931591321,C2785222,Eukaryote,300.0,1.0
PAS-2,-5.01281852619,-2.58087403781,C0017955,Biologically Active Substance,141.0,1.0
BEEF-HEART,-7.78628602814,17.0478147787,C3486598,Pharmacologic Substance,132.0,1.0
SLC1A1,-9.6799539346,-12.4873900801,C1420119,Gene or Genome,98.0,1.0
ergostane,-3.89391707445,11.3734006301,C0606552,Organic Chemical,168.0,1.0
Taphrinales,9.19736074755,4.7080290011,C1001426,Fungus,278.0,1.0
TRANSMITTER,-7.5160263345,16.7089557725,C3666529,Medical Device,132.0,1.0
OGX-011,-3.51114850282,0.198544246744,C1328699,"Nucleic Acid, Nucleoside, or Nucleotide",162.0,1.0
claudin-8,-14.7772041783,0.400072233665,C1144559,"Amino Acid, Peptide, or Protein",48.0,1.0
claudin-8,-14.7772041783,0.400072233665,C1413478,Gene or Genome,48.0,1.0
Microsome,1.38244634225,-5.06233792072,C0026029,Cell Component,197.0,1.0
Calusterone,0.290559397801,1.70468376056,C0006790,Organic Chemical,200.0,1.0
leukocyte-esterase,0.630386850047,-5.70319136316,C0125619,Enzyme,196.0,1.0
beta-Thromboglobulin,-4.59686935781,-3.67986250092,C0005286,"Amino Acid, Peptide, or Protein",140.0,1.0
Doc,6.10247087878,-4.39724496495,C1301746,Intellectual Product,254.0,1.0
Peer-review,12.0943102899,-6.5949818311,C0030768,Health Care Activity,310.0,1.0
gingipain,-8.20283268224,-1.48166617099,C0246899,Enzyme,104.0,1.0
T-cell-receptor,-5.06525611183,-8.54090158298,C0034790,"Amino Acid, Peptide, or Protein",138.0,1.0
Succinea,13.9509011707,10.9945404099,C1095402,Eukaryote,339.0,1.0
hypothyroid,-1.30009413212,-13.3785729356,C0020676,Disease or Syndrome,173.0,1.0
PD1,-4.96035967497,-7.94923658515,C1422836,Gene or Genome,138.0,1.0
pepluanone,-4.12464085642,11.7852940054,C1668110,Biologically Active Substance,149.0,1.0
DA-11004,-8.06620342022,8.23170036645,C1528212,Pharmacologic Substance,109.0,1.0
cleistopholine,-3.94698123899,11.8403214833,C1722779,Organic Chemical,168.0,1.0
DHOdehase,-8.8443733795,0.420992970445,C3887697,"Amino Acid, Peptide, or Protein",105.0,1.0
DHOdehase,-8.8443733795,0.420992970445,C3887697,Enzyme,105.0,1.0
PDC,-8.90796220564,0.700666822476,C0084024,Biologically Active Substance,105.0,1.0
PDC,-8.90796220564,0.700666822476,C1335199,Gene or Genome,105.0,1.0
invagination,-1.82660891734,-8.3129725245,C0221224,Anatomical Abnormality,176.0,1.0
